,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
5033727,AT,106,NO-COUNTRY,0
5033833,AT,106,US,1
5034278,AU,62,NO-COUNTRY,0
5034719,BE,297,JP,4
5035016,BE,297,NO-COUNTRY,0
5035516,BG,56,NO-COUNTRY,0
5035659,BR,12,NO-COUNTRY,0
5035689,BS,6,NO-COUNTRY,0
5035696,CA,465,NO-COUNTRY,0
5036161,CA,465,US,2
5039626,CH,1007,NO-COUNTRY,0
5043486,CL,5,NO-COUNTRY,0
5043502,CS,125,NO-COUNTRY,0
5043788,DE,4517,FR,6
5048305,DE,4517,IT,2
5052822,DE,4517,JP,5
5057339,DE,4517,NO-COUNTRY,0
5061856,DE,4517,US,11
5094197,DK,59,NO-COUNTRY,0
5094442,ES,38,NO-COUNTRY,0
5094570,FI,58,NO-COUNTRY,0
5094745,FR,1005,NO-COUNTRY,0
5095750,FR,1005,US,4
5102749,GB,1242,DE,2
5103991,GB,1242,FR,1
5105233,GB,1242,JP,3
5106475,GB,1242,NO-COUNTRY,0
5107717,GB,1242,US,3
5117471,GR,2,NO-COUNTRY,0
5117492,HK,1,NO-COUNTRY,0
5117504,HU,209,NO-COUNTRY,0
5117852,IE,13,NO-COUNTRY,0
5117881,IL,32,NO-COUNTRY,0
5118043,IN,12,NO-COUNTRY,0
5118069,IT,503,NO-COUNTRY,0
5118572,IT,503,US,1
5120221,JM,1,NO-COUNTRY,0
5120223,JP,5400,DE,1
5125623,JP,5400,FI,5
5131023,JP,5400,FR,3
5136423,JP,5400,GR,2
5141823,JP,5400,NL,3
5147223,JP,5400,NO-COUNTRY,0
5152623,JP,5400,SU,4
5158023,JP,5400,US,13
5199493,KR,1,NO-COUNTRY,0
5199499,KY,1,NO-COUNTRY,0
5199500,LI,9,NO-COUNTRY,0
5199521,LU,3,NO-COUNTRY,0
5199545,MA,1,NO-COUNTRY,0
5199551,MC,2,NO-COUNTRY,0
5199560,MX,7,NO-COUNTRY,0
5199611,NL,303,NO-COUNTRY,0
5201531,NO,30,NO-COUNTRY,0
5201721,PH,3,NO-COUNTRY,0
5201731,PL,27,NO-COUNTRY,0
5201802,PT,2,NO-COUNTRY,0
5201806,RO,10,NO-COUNTRY,0
5201861,SA,1,NO-COUNTRY,0
5201862,SE,226,NO-COUNTRY,0
5203955,SU,607,NO-COUNTRY,0
5206448,TR,2,NO-COUNTRY,0
5206450,TT,4,NO-COUNTRY,0
5206458,TW,7,NO-COUNTRY,0
5206522,US,15890,CH,1
5222412,US,15890,DE,5
5238302,US,15890,GB,1
5254192,US,15890,JP,1
5270082,US,15890,NO-COUNTRY,0
5594428,YU,3,NO-COUNTRY,0
5594435,ZA,24,NO-COUNTRY,0
