,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
6225552,AR,3,NO-COUNTRY,0
6225730,AT,193,NO-COUNTRY,0
6226253,AU,107,NO-COUNTRY,0
6226767,BE,72,NO-COUNTRY,0
6226966,BG,20,NO-COUNTRY,0
6227012,BR,15,NO-COUNTRY,0
6227032,BS,1,NO-COUNTRY,0
6227910,CA,429,NO-COUNTRY,0
6230060,CH,318,NO-COUNTRY,0
6230773,CL,4,NO-COUNTRY,0
6230783,CO,1,NO-COUNTRY,0
6230864,CS,8,NO-COUNTRY,0
6238664,DE,3464,NO-COUNTRY,0
6244623,DK,54,NO-COUNTRY,0
6244813,ES,30,NO-COUNTRY,0
6245022,FI,80,NO-COUNTRY,0
6247666,FR,802,NO-COUNTRY,0
6251512,GB,734,NO-COUNTRY,0
6252951,GR,1,NO-COUNTRY,0
6252954,GT,1,NO-COUNTRY,0
6252975,HK,9,NO-COUNTRY,0
6253542,HU,39,NO-COUNTRY,0
6253648,IE,13,NO-COUNTRY,0
6253820,IL,44,NO-COUNTRY,0
6253959,IN,6,NO-COUNTRY,0
6254674,IT,312,NO-COUNTRY,0
6272083,JP,7226,NO-COUNTRY,0
6282973,KR,7,NO-COUNTRY,0
6282996,LI,10,NO-COUNTRY,0
6283024,LU,36,NO-COUNTRY,0
6283066,MA,1,NO-COUNTRY,0
6283095,MX,26,NO-COUNTRY,0
6283922,NL,186,NO-COUNTRY,0
6284411,NO,30,NO-COUNTRY,0
6284509,NZ,11,NO-COUNTRY,0
6284557,PH,1,NO-COUNTRY,0
6284603,PL,12,NO-COUNTRY,0
6284627,RO,10,NO-COUNTRY,0
6284637,SA,3,NO-COUNTRY,0
6285098,SE,326,NO-COUNTRY,0
6285720,SG,4,NO-COUNTRY,0
6286506,SU,328,NO-COUNTRY,0
6287084,TN,1,NO-COUNTRY,0
6287123,TW,22,NO-COUNTRY,0
6321498,US,11949,NO-COUNTRY,0
6347581,UY,1,NO-COUNTRY,0
6347595,VE,1,NO-COUNTRY,0
6347625,YU,4,NO-COUNTRY,0
6347670,ZA,46,NO-COUNTRY,0
