,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
6347748,AR,3,NO-COUNTRY,0
6347922,AT,260,NO-COUNTRY,0
6348524,AU,146,NO-COUNTRY,0
6349143,BE,91,NO-COUNTRY,0
6349325,BG,21,NO-COUNTRY,0
6349357,BO,1,NO-COUNTRY,0
6349382,BR,9,NO-COUNTRY,0
6349412,BS,3,NO-COUNTRY,0
6350510,CA,454,NO-COUNTRY,0
6352773,CH,383,NO-COUNTRY,0
6353588,CL,2,NO-COUNTRY,0
6353590,CN,1,NO-COUNTRY,0
6353595,CO,1,NO-COUNTRY,0
6353714,CS,25,NO-COUNTRY,0
6362175,DE,3563,NO-COUNTRY,0
6368337,DK,72,NO-COUNTRY,0
6368484,EC,1,NO-COUNTRY,0
6368550,ES,23,NO-COUNTRY,0
6368778,FI,97,NO-COUNTRY,0
6371833,FR,924,NO-COUNTRY,0
6375986,GB,889,NO-COUNTRY,0
6377700,GR,1,NO-COUNTRY,0
6377716,HK,13,NO-COUNTRY,0
6378189,HU,26,NO-COUNTRY,0
6378322,IE,4,NO-COUNTRY,0
6378502,IL,53,NO-COUNTRY,0
6378646,IN,1,NO-COUNTRY,0
6378657,IS,2,NO-COUNTRY,0
6379652,IT,310,NO-COUNTRY,0
6380297,JM,1,NO-COUNTRY,0
6399679,JP,8162,NO-COUNTRY,0
6407841,JP,8162,US,4
6420100,KR,9,NO-COUNTRY,0
6420129,LB,2,NO-COUNTRY,0
6420136,LI,7,NO-COUNTRY,0
6420166,LU,52,NO-COUNTRY,0
6420238,MC,2,NO-COUNTRY,0
6420260,MX,14,NO-COUNTRY,0
6420290,MY,1,NO-COUNTRY,0
6421130,NL,201,NO-COUNTRY,0
6421605,NO,38,NO-COUNTRY,0
6421699,NZ,7,NO-COUNTRY,0
6421728,PA,1,NO-COUNTRY,0
6421763,PL,4,NO-COUNTRY,0
6421790,SA,1,NO-COUNTRY,0
6422372,SE,442,NO-COUNTRY,0
6423094,SG,4,NO-COUNTRY,0
6423634,SU,269,NO-COUNTRY,0
6424035,TH,2,NO-COUNTRY,0
6424037,TN,1,NO-COUNTRY,0
6424107,TW,43,NO-COUNTRY,0
6459924,US,12996,NO-COUNTRY,0
6487660,VE,1,NO-COUNTRY,0
6487682,YU,2,NO-COUNTRY,0
6487765,ZA,27,NO-COUNTRY,0
