,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
7118223,AR,2,NO-COUNTRY,0
7118461,AT,72,NO-COUNTRY,0
7119216,AU,70,NO-COUNTRY,0
7119982,BE,55,NO-COUNTRY,0
7120331,BG,17,NO-COUNTRY,0
7120402,BM,1,NO-COUNTRY,0
7120423,BR,3,NO-COUNTRY,0
7121611,CA,412,NO-COUNTRY,0
7124686,CH,262,NO-COUNTRY,0
7125815,CN,20,NO-COUNTRY,0
7125959,CS,4,NO-COUNTRY,0
7134650,DE,2336,NO-COUNTRY,0
7143643,DK,54,NO-COUNTRY,0
7143908,ES,14,NO-COUNTRY,0
7144310,FI,77,NO-COUNTRY,0
7147337,FR,1065,NO-COUNTRY,0
7152889,GB,814,NO-COUNTRY,0
7155544,GR,1,NO-COUNTRY,0
7155561,HK,28,NO-COUNTRY,0
7155978,HU,40,NO-COUNTRY,0
7156120,ID,3,NO-COUNTRY,0
7156166,IE,29,NO-COUNTRY,0
7156531,IL,81,NO-COUNTRY,0
7156820,IN,1,NO-COUNTRY,0
7158011,IT,266,NO-COUNTRY,0
7182793,JP,10634,NO-COUNTRY,0
7212060,KR,132,NO-COUNTRY,0
7212304,LI,1,NO-COUNTRY,0
7212394,MX,2,NO-COUNTRY,0
7212422,MY,2,NO-COUNTRY,0
7213075,NL,527,NO-COUNTRY,0
7214174,NO,17,NO-COUNTRY,0
7214325,NZ,4,NO-COUNTRY,0
7214389,PH,2,NO-COUNTRY,0
7214437,PL,7,NO-COUNTRY,0
7214478,SA,1,NO-COUNTRY,0
7214954,SE,142,NO-COUNTRY,0
7215735,SG,8,NO-COUNTRY,0
7216127,SU,85,NO-COUNTRY,0
7216792,TW,148,NO-COUNTRY,0
7253541,US,14248,NO-COUNTRY,0
7301646,VE,6,NO-COUNTRY,0
7301676,YU,7,NO-COUNTRY,0
7301753,ZA,34,NO-COUNTRY,0
