,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
6618631,AR,12,NO-COUNTRY,0
6619132,AT,135,NO-COUNTRY,0
6619681,AU,182,NO-COUNTRY,0
6620311,BE,106,NO-COUNTRY,0
6620522,BG,28,NO-COUNTRY,0
6620552,BM,4,NO-COUNTRY,0
6620558,BO,2,NO-COUNTRY,0
6620599,BR,13,NO-COUNTRY,0
6622407,CA,683,NO-COUNTRY,0
6624917,CH,471,NO-COUNTRY,0
6625433,CN,10,NO-COUNTRY,0
6625601,CS,13,NO-COUNTRY,0
6639686,DE,2797,NO-COUNTRY,0
6642718,DK,76,NO-COUNTRY,0
6642794,EC,1,NO-COUNTRY,0
6642903,ES,47,NO-COUNTRY,0
6643347,FI,100,NO-COUNTRY,0
6648025,FR,971,NO-COUNTRY,0
6652803,GB,880,NO-COUNTRY,0
6653717,HK,13,NO-COUNTRY,0
6653730,HT,1,NO-COUNTRY,0
6654325,HU,64,NO-COUNTRY,0
6654451,IE,11,NO-COUNTRY,0
6654794,IL,81,NO-COUNTRY,0
6654906,IN,3,NO-COUNTRY,0
6654915,IS,2,NO-COUNTRY,0
6656496,IT,470,NO-COUNTRY,0
6693723,JP,5030,NO-COUNTRY,0
6698836,KR,29,NO-COUNTRY,0
6698871,KW,4,NO-COUNTRY,0
6698896,LI,5,NO-COUNTRY,0
6698935,LU,11,NO-COUNTRY,0
6698948,MC,4,NO-COUNTRY,0
6699011,MX,16,NO-COUNTRY,0
6699028,MY,1,NO-COUNTRY,0
6699029,NF,1,NO-COUNTRY,0
6700411,NL,225,NO-COUNTRY,0
6700779,NO,57,NO-COUNTRY,0
6700892,NZ,37,NO-COUNTRY,0
6700930,PA,1,NO-COUNTRY,0
6700938,PH,1,NO-COUNTRY,0
6700987,PT,3,NO-COUNTRY,0
6701005,RO,3,NO-COUNTRY,0
6701017,SA,1,NO-COUNTRY,0
6702099,SE,334,NO-COUNTRY,0
6702444,SG,5,NO-COUNTRY,0
6702950,SU,92,NO-COUNTRY,0
6703043,TH,1,NO-COUNTRY,0
6703051,TT,1,NO-COUNTRY,0
6703255,TW,173,NO-COUNTRY,0
6759164,US,16227,NO-COUNTRY,0
6775391,UY,1,NO-COUNTRY,0
6775438,VE,5,NO-COUNTRY,0
6775547,ZA,53,NO-COUNTRY,0
