,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
2982828,AR,4,NO-COUNTRY,0
2982892,AT,99,DE,2
2982991,AT,99,JP,2
2983090,AT,99,NO-COUNTRY,0
2985401,AU,120,JP,1
2985521,AU,120,NO-COUNTRY,0
2985641,AU,120,US,55
2986900,BE,345,JP,1
2987245,BE,345,NL,3
2987590,BE,345,NO-COUNTRY,0
2987935,BE,345,US,11
2989691,BG,21,NO-COUNTRY,0
2989712,BG,21,US,2
2989770,BM,1,NO-COUNTRY,0
2989772,BO,1,NO-COUNTRY,0
2989773,BR,4,NO-COUNTRY,0
2989793,BS,4,NO-COUNTRY,0
2989800,CA,418,DE,8
2990218,CA,418,GB,2
2990636,CA,418,JP,5
2991054,CA,418,NO-COUNTRY,0
2991472,CA,418,US,28
2999529,CH,1241,AT,2
3000770,CH,1241,CA,4
3002011,CH,1241,DE,23
3003252,CH,1241,FR,12
3004493,CH,1241,GB,2
3005734,CH,1241,IN,2
3006975,CH,1241,IT,1
3008216,CH,1241,JP,27
3009457,CH,1241,MX,3
3010698,CH,1241,NO-COUNTRY,0
3011939,CH,1241,US,97
3022468,CL,2,NO-COUNTRY,0
3022480,CO,2,NO-COUNTRY,0
3022486,CS,140,FR,2
3022626,CS,140,NO-COUNTRY,0
3022766,CS,140,US,9
3023633,DE,5450,AT,2
3029083,DE,5450,BE,1
3034533,DE,5450,CA,6
3039983,DE,5450,CH,23
3045433,DE,5450,DK,5
3050883,DE,5450,FI,1
3056333,DE,5450,FR,28
3061783,DE,5450,GB,47
3067233,DE,5450,IL,2
3072683,DE,5450,IT,9
3078133,DE,5450,JM,1
3083583,DE,5450,JP,67
3089033,DE,5450,NL,6
3094483,DE,5450,NO,7
3099933,DE,5450,NO-COUNTRY,0
3105383,DE,5450,SE,8
3110833,DE,5450,US,347
3116283,DE,5450,ZA,1
3224615,DK,83,NO-COUNTRY,0
3224698,DK,83,US,8
3225421,EC,1,NO-COUNTRY,0
3225422,EG,1,NO-COUNTRY,0
3225423,ES,28,JP,1
3225451,ES,28,NO-COUNTRY,0
3225782,FI,52,CA,2
3225834,FI,52,JP,2
3225886,FI,52,NO-COUNTRY,0
3225938,FI,52,US,4
3226211,FR,1293,CH,4
3227504,FR,1293,DE,11
3228797,FR,1293,GB,7
3230090,FR,1293,HU,4
3231383,FR,1293,IL,2
3232676,FR,1293,IT,4
3233969,FR,1293,JP,21
3235262,FR,1293,NO-COUNTRY,0
3236555,FR,1293,US,92
3262256,GB,1693,AT,2
3263949,GB,1693,CA,3
3265642,GB,1693,CH,15
3267335,GB,1693,DE,33
3269028,GB,1693,DK,1
3270721,GB,1693,FI,2
3272414,GB,1693,FR,13
3274107,GB,1693,HU,3
3275800,GB,1693,JP,27
3277493,GB,1693,NL,2
3279186,GB,1693,NO-COUNTRY,0
3280879,GB,1693,SU,1
3282572,GB,1693,US,123
3315017,GR,2,NO-COUNTRY,0
3315033,GY,1,NO-COUNTRY,0
3315034,HK,1,NO-COUNTRY,0
3315077,HT,1,NO-COUNTRY,0
3315078,HU,212,DE,2
3315290,HU,212,JP,17
3315502,HU,212,NO-COUNTRY,0
3315714,HU,212,US,5
3316319,IL,68,DE,2
3316387,IL,68,JP,1
3316455,IL,68,NO-COUNTRY,0
3316523,IL,68,US,20
3316840,IN,38,NO-COUNTRY,0
3316894,IT,543,CA,2
3317437,IT,543,GB,1
3317980,IT,543,JP,11
3318523,IT,543,NL,8
3319066,IT,543,NO-COUNTRY,0
3319609,IT,543,SU,2
3320152,IT,543,US,23
3325918,JP,6505,BE,10
3332423,JP,6505,CA,10
3338928,JP,6505,CH,10
3345433,JP,6505,DE,126
3351938,JP,6505,DK,5
3358443,JP,6505,FI,1
3364948,JP,6505,FR,22
3371453,JP,6505,GB,32
3377958,JP,6505,IT,7
3384463,JP,6505,NL,4
3390968,JP,6505,NO-COUNTRY,0
3397473,JP,6505,SE,3
3403978,JP,6505,SU,9
3410483,JP,6505,US,451
3557526,KR,4,NO-COUNTRY,0
3557530,KR,4,US,1
3557541,LI,7,NO-COUNTRY,0
3557573,LU,2,NO-COUNTRY,0
3557593,MC,2,NO-COUNTRY,0
3557595,MC,2,US,2
3557605,MX,25,GB,1
3557630,MX,25,JP,2
3557655,MX,25,NO-COUNTRY,0
3557680,MX,25,US,14
3557818,MY,1,NO-COUNTRY,0
3557822,NL,345,CH,5
3558167,NL,345,DE,23
3558512,NL,345,FR,3
3558857,NL,345,GB,2
3559202,NL,345,IT,4
3559547,NL,345,JP,6
3559892,NL,345,NO-COUNTRY,0
3560237,NL,345,US,37
3565396,NO,26,CH,1
3565422,NO,26,NO-COUNTRY,0
3565448,NO,26,US,1
3565673,NZ,1,US,2
3565771,PH,4,NO-COUNTRY,0
3565783,PL,32,NO-COUNTRY,0
