,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
8623241,AN,1,NO-COUNTRY,0
8623270,AR,4,NO-COUNTRY,0
8623641,AT,64,NO-COUNTRY,0
8624506,AU,67,NO-COUNTRY,0
8625886,BE,85,NO-COUNTRY,0
8626302,BR,13,NO-COUNTRY,0
8628674,CA,493,NO-COUNTRY,0
8632281,CH,241,NO-COUNTRY,0
8633340,CN,25,NO-COUNTRY,0
8633401,CO,1,NO-COUNTRY,0
8633439,CS,5,NO-COUNTRY,0
8633492,CZ,2,NO-COUNTRY,0
8643094,DE,2424,NO-COUNTRY,0
8652137,DK,37,NO-COUNTRY,0
8652566,ES,34,NO-COUNTRY,0
8653284,FI,112,NO-COUNTRY,0
8657700,FR,1042,NO-COUNTRY,0
8663951,GB,679,NO-COUNTRY,0
8666180,GR,2,NO-COUNTRY,0
8666218,HK,27,NO-COUNTRY,0
8666320,HR,2,NO-COUNTRY,0
8666422,HU,33,NO-COUNTRY,0
8666557,IE,42,NO-COUNTRY,0
8667347,IL,207,NO-COUNTRY,0
8667914,IN,11,NO-COUNTRY,0
8669364,IT,329,NO-COUNTRY,0
8714899,JP,13794,NO-COUNTRY,0
8750707,KR,1225,NO-COUNTRY,0
8752743,KY,1,NO-COUNTRY,0
8752771,LI,2,NO-COUNTRY,0
8752783,LK,1,NO-COUNTRY,0
8752787,LT,3,NO-COUNTRY,0
8752849,MT,2,NO-COUNTRY,0
8752872,MX,3,NO-COUNTRY,0
8752952,MY,4,NO-COUNTRY,0
8753913,NL,332,NO-COUNTRY,0
8754846,NO,19,NO-COUNTRY,0
8755064,NZ,27,NO-COUNTRY,0
8755173,PH,3,NO-COUNTRY,0
8755233,PT,4,NO-COUNTRY,0
8755524,RU,51,NO-COUNTRY,0
8755638,SA,2,NO-COUNTRY,0
8756649,SE,158,NO-COUNTRY,0
8757399,SG,92,NO-COUNTRY,0
8757532,SI,2,NO-COUNTRY,0
8757551,SU,6,NO-COUNTRY,0
8757560,TH,1,NO-COUNTRY,0
8758333,TW,1028,NO-COUNTRY,0
8760542,UA,3,NO-COUNTRY,0
8832455,US,19981,NO-COUNTRY,0
8893177,VE,1,NO-COUNTRY,0
8893272,ZA,22,NO-COUNTRY,0
