,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
6347756,AT,81,NO-COUNTRY,0
6348320,AU,93,NO-COUNTRY,0
6348838,BE,158,NO-COUNTRY,0
6349292,BG,5,NO-COUNTRY,0
6349356,BM,1,NO-COUNTRY,0
6349358,BR,18,NO-COUNTRY,0
6349406,BS,5,NO-COUNTRY,0
6349415,CA,486,NO-COUNTRY,0
6351520,CH,725,NO-COUNTRY,0
6353603,CS,78,NO-COUNTRY,0
6353810,DE,4634,NO-COUNTRY,0
6368191,DK,67,NO-COUNTRY,0
6368491,ES,24,NO-COUNTRY,0
6368605,FI,102,NO-COUNTRY,0
6368949,FR,1119,NO-COUNTRY,0
6373465,GB,1065,NO-COUNTRY,0
6377691,GR,7,NO-COUNTRY,0
6377703,HK,1,NO-COUNTRY,0
6377740,HU,246,NO-COUNTRY,0
6378286,IE,25,NO-COUNTRY,0
6378341,IL,50,NO-COUNTRY,0
6378628,IN,15,NO-COUNTRY,0
6378652,IQ,5,NO-COUNTRY,0
6378661,IT,477,NO-COUNTRY,0
6380299,JP,7940,NO-COUNTRY,0
6420076,KR,14,NO-COUNTRY,0
6420156,LU,3,NO-COUNTRY,0
6420231,MC,5,NO-COUNTRY,0
6420244,MX,4,NO-COUNTRY,0
6420288,MY,2,NO-COUNTRY,0
6420292,NG,1,NO-COUNTRY,0
6420293,NL,318,NO-COUNTRY,0
6421547,NO,27,NO-COUNTRY,0
6421679,NZ,4,NO-COUNTRY,0
6421730,PH,1,NO-COUNTRY,0
6421737,PL,16,NO-COUNTRY,0
6421773,PT,4,NO-COUNTRY,0
6421793,SE,229,NO-COUNTRY,0
6423101,SU,200,NO-COUNTRY,0
6424040,TW,28,NO-COUNTRY,0
6424245,US,14866,NO-COUNTRY,0
6487630,VE,26,NO-COUNTRY,0
6487664,YU,8,NO-COUNTRY,0
6487689,ZA,34,NO-COUNTRY,0
