,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
7720669,AT,129,NO-COUNTRY,0
7721316,AU,88,NO-COUNTRY,0
7721980,BE,349,NO-COUNTRY,0
7722764,BR,13,NO-COUNTRY,0
7722857,BS,3,NO-COUNTRY,0
7722861,CA,765,NO-COUNTRY,0
7726328,CH,673,NO-COUNTRY,0
7728425,CL,5,NO-COUNTRY,0
7728441,CN,49,NO-COUNTRY,0
7728575,CO,3,NO-COUNTRY,0
7728585,CS,17,NO-COUNTRY,0
7728639,DE,5971,NO-COUNTRY,0
7745473,DK,97,NO-COUNTRY,0
7745866,ES,84,NO-COUNTRY,0
7746160,FI,216,NO-COUNTRY,0
7746750,FR,1629,NO-COUNTRY,0
7753073,GB,1120,NO-COUNTRY,0
7757540,GR,2,NO-COUNTRY,0
7757561,HK,2,NO-COUNTRY,0
7757636,HU,163,NO-COUNTRY,0
7758067,IE,19,NO-COUNTRY,0
7758177,IL,118,NO-COUNTRY,0
7758833,IN,38,NO-COUNTRY,0
7758951,IR,1,NO-COUNTRY,0
7758960,IT,899,NO-COUNTRY,0
7761594,JP,14180,NO-COUNTRY,0
7822482,KR,184,NO-COUNTRY,0
7823791,KW,3,NO-COUNTRY,0
7823797,LI,1,NO-COUNTRY,0
7823824,LU,10,NO-COUNTRY,0
7823900,MC,1,NO-COUNTRY,0
7823911,MX,25,NO-COUNTRY,0
7823977,MY,1,NO-COUNTRY,0
7823997,NL,519,NO-COUNTRY,0
7825598,NO,28,NO-COUNTRY,0
7825784,NZ,26,NO-COUNTRY,0
7825856,PE,2,NO-COUNTRY,0
7825864,PL,20,NO-COUNTRY,0
7825898,PT,2,NO-COUNTRY,0
7825910,RU,7,NO-COUNTRY,0
7825925,SE,206,NO-COUNTRY,0
7827010,SG,5,NO-COUNTRY,0
7827085,SU,99,NO-COUNTRY,0
7827360,TH,4,NO-COUNTRY,0
7827369,TW,207,NO-COUNTRY,0
7828921,UG,2,NO-COUNTRY,0
7828927,US,23164,NO-COUNTRY,0
7931969,VE,45,NO-COUNTRY,0
7932048,YU,27,NO-COUNTRY,0
7932105,ZA,32,NO-COUNTRY,0
