,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
7720652,AR,3,NO-COUNTRY,0
7720886,AT,70,NO-COUNTRY,0
7721581,AU,47,NO-COUNTRY,0
7722512,BE,41,NO-COUNTRY,0
7722756,BG,4,NO-COUNTRY,0
7722789,BR,5,NO-COUNTRY,0
7724327,CA,392,NO-COUNTRY,0
7727464,CH,270,NO-COUNTRY,0
7728501,CN,14,NO-COUNTRY,0
7728617,CS,5,NO-COUNTRY,0
7737209,DE,2051,NO-COUNTRY,0
7745708,DK,40,NO-COUNTRY,0
7746030,ES,15,NO-COUNTRY,0
7746465,FI,87,NO-COUNTRY,0
7750103,FR,1098,NO-COUNTRY,0
7755551,GB,605,NO-COUNTRY,0
7757579,HK,19,NO-COUNTRY,0
7758012,HU,10,NO-COUNTRY,0
7758120,IE,18,NO-COUNTRY,0
7758559,IL,114,NO-COUNTRY,0
7758947,IN,2,NO-COUNTRY,0
7758952,IS,2,NO-COUNTRY,0
7760398,IT,271,NO-COUNTRY,0
7790397,JP,12564,NO-COUNTRY,0
7822992,KR,510,NO-COUNTRY,0
7823795,KY,1,NO-COUNTRY,0
7823798,LI,4,NO-COUNTRY,0
7823834,LU,4,NO-COUNTRY,0
7823908,MT,2,NO-COUNTRY,0
7823937,MX,9,NO-COUNTRY,0
7823980,MY,5,NO-COUNTRY,0
7824858,NL,327,NO-COUNTRY,0
7825657,NO,24,NO-COUNTRY,0
7825814,NZ,9,NO-COUNTRY,0
7825859,PH,2,NO-COUNTRY,0
7826402,SE,124,NO-COUNTRY,0
7827033,SG,34,NO-COUNTRY,0
7827243,SU,22,NO-COUNTRY,0
7827727,TW,312,NO-COUNTRY,0
7878093,US,16161,NO-COUNTRY,0
7932016,VE,14,NO-COUNTRY,0
7932096,YU,1,NO-COUNTRY,0
7932163,ZA,9,NO-COUNTRY,0
