,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
6618629,AR,1,NO-COUNTRY,0
6618796,AT,61,NO-COUNTRY,0
6619483,AU,50,NO-COUNTRY,0
6620198,BE,47,NO-COUNTRY,0
6620461,BG,35,NO-COUNTRY,0
6620582,BR,7,NO-COUNTRY,0
6621465,CA,371,NO-COUNTRY,0
6624097,CH,360,NO-COUNTRY,0
6625412,CN,11,NO-COUNTRY,0
6625444,CO,1,NO-COUNTRY,0
6625555,CS,22,NO-COUNTRY,0
6632723,DE,2554,NO-COUNTRY,0
6642586,DK,58,NO-COUNTRY,0
6642847,ES,20,NO-COUNTRY,0
6643115,FI,100,NO-COUNTRY,0
6645660,FR,1259,NO-COUNTRY,0
6650972,GB,841,NO-COUNTRY,0
6653687,GR,2,NO-COUNTRY,0
6653700,HK,12,NO-COUNTRY,0
6654247,HU,55,NO-COUNTRY,0
6654430,IE,19,NO-COUNTRY,0
6654651,IL,65,NO-COUNTRY,0
6655747,IT,267,NO-COUNTRY,0
6656966,JM,1,NO-COUNTRY,0
6673857,JP,8703,NO-COUNTRY,0
6698783,KR,34,NO-COUNTRY,0
6698880,LI,1,NO-COUNTRY,0
6698905,LU,3,NO-COUNTRY,0
6698967,MX,7,NO-COUNTRY,0
6699697,NL,477,NO-COUNTRY,0
6700702,NO,31,NO-COUNTRY,0
6700862,NZ,6,NO-COUNTRY,0
6700936,PH,1,NO-COUNTRY,0
6700967,PL,1,NO-COUNTRY,0
6701461,SE,210,NO-COUNTRY,0
6702700,SU,47,NO-COUNTRY,0
6703042,SY,1,NO-COUNTRY,0
6703047,TR,3,NO-COUNTRY,0
6703092,TW,54,NO-COUNTRY,0
6731773,US,13633,NO-COUNTRY,0
6775455,YU,9,NO-COUNTRY,0
6775488,ZA,13,NO-COUNTRY,0
