,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
6618619,AE,1,NO-COUNTRY,0
6618643,AT,94,NO-COUNTRY,0
6619267,AU,155,NO-COUNTRY,0
6619863,BE,237,NO-COUNTRY,0
6620417,BG,36,NO-COUNTRY,0
6620550,BM,1,NO-COUNTRY,0
6620560,BR,17,NO-COUNTRY,0
6620612,BS,5,NO-COUNTRY,0
6620618,CA,440,NO-COUNTRY,0
6623090,CH,709,NO-COUNTRY,0
6625399,CN,12,NO-COUNTRY,0
6625443,CO,1,NO-COUNTRY,0
6625448,CS,77,NO-COUNTRY,0
6625615,DE,4835,NO-COUNTRY,0
6642483,DK,50,NO-COUNTRY,0
6642797,ES,23,NO-COUNTRY,0
6642950,FI,102,NO-COUNTRY,0
6643447,FR,1158,NO-COUNTRY,0
6648996,GB,940,NO-COUNTRY,0
6653683,GR,4,NO-COUNTRY,0
6653689,GT,1,NO-COUNTRY,0
6653691,HK,5,NO-COUNTRY,0
6653731,HU,246,NO-COUNTRY,0
6654389,IE,26,NO-COUNTRY,0
6654462,IL,85,NO-COUNTRY,0
6654875,IN,24,NO-COUNTRY,0
6654909,IQ,1,NO-COUNTRY,0
6654911,IS,2,NO-COUNTRY,0
6654917,IT,433,NO-COUNTRY,0
6656967,JP,8617,NO-COUNTRY,0
6698753,KR,16,NO-COUNTRY,0
6698865,KW,4,NO-COUNTRY,0
6698875,LI,5,NO-COUNTRY,0
6698901,LU,4,NO-COUNTRY,0
6698952,MX,6,NO-COUNTRY,0
6699027,MY,1,NO-COUNTRY,0
6699030,NL,354,NO-COUNTRY,0
6700636,NO,27,NO-COUNTRY,0
6700836,NZ,13,NO-COUNTRY,0
6700932,PH,1,NO-COUNTRY,0
6700940,PL,24,NO-COUNTRY,0
6700983,PT,4,NO-COUNTRY,0
6700990,RO,3,NO-COUNTRY,0
6701008,SA,7,NO-COUNTRY,0
6701018,SE,226,NO-COUNTRY,0
6702433,SG,2,NO-COUNTRY,0
6702449,SU,126,NO-COUNTRY,0
6703052,TW,16,NO-COUNTRY,0
6703428,US,14361,NO-COUNTRY,0
6775392,VE,34,NO-COUNTRY,0
6775443,YU,5,NO-COUNTRY,0
6775465,ZA,12,NO-COUNTRY,0
