,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
5708434,AR,4,NO-COUNTRY,0
5708462,AT,91,NO-COUNTRY,0
5708846,AU,64,NO-COUNTRY,0
5709138,BE,171,NO-COUNTRY,0
5709484,BG,21,NO-COUNTRY,0
5709533,BR,3,NO-COUNTRY,0
5709556,BS,5,NO-COUNTRY,0
5709566,CA,299,NO-COUNTRY,0
5710809,CH,650,NO-COUNTRY,0
5712445,CO,1,NO-COUNTRY,0
5712449,CR,1,NO-COUNTRY,0
5712452,CS,52,NO-COUNTRY,0
5712607,DE,3355,NO-COUNTRY,0
5722240,DK,31,NO-COUNTRY,0
5722401,ES,40,NO-COUNTRY,0
5722498,FI,49,NO-COUNTRY,0
5722618,FR,781,NO-COUNTRY,0
5725437,GB,898,NO-COUNTRY,0
5728571,GR,3,NO-COUNTRY,0
5728596,HU,125,NO-COUNTRY,0
5728879,ID,3,NO-COUNTRY,0
5728882,IE,7,NO-COUNTRY,0
5728900,IL,45,NO-COUNTRY,0
5729039,IN,17,NO-COUNTRY,0
5729070,IT,404,NO-COUNTRY,0
5730108,JP,3984,NO-COUNTRY,0
5743191,KR,2,NO-COUNTRY,0
5743201,LI,6,NO-COUNTRY,0
5743214,LU,5,NO-COUNTRY,0
5743249,MX,11,NO-COUNTRY,0
5743305,MY,2,NO-COUNTRY,0
5743308,NL,220,NO-COUNTRY,0
5744166,NO,26,NO-COUNTRY,0
5744268,NZ,3,NO-COUNTRY,0
5744304,PF,1,NO-COUNTRY,0
5744312,PL,49,NO-COUNTRY,0
5744459,RO,26,NO-COUNTRY,0
5744492,SE,152,NO-COUNTRY,0
5745351,SN,3,NO-COUNTRY,0
5745354,SU,634,NO-COUNTRY,0
5747395,TH,1,NO-COUNTRY,0
5747400,TT,2,NO-COUNTRY,0
5747405,TW,5,NO-COUNTRY,0
5747452,US,11956,NO-COUNTRY,0
5793526,VE,2,NO-COUNTRY,0
5793538,YU,10,NO-COUNTRY,0
5793550,ZA,30,NO-COUNTRY,0
