,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
2,AR,4,NO-COUNTRY,0
870,AT,8,DE,2
878,AT,8,NO-COUNTRY,0
886,AT,8,US,2
4778,AU,10,DE,1
4788,AU,10,IL,1
4798,AU,10,IT,1
4808,AU,10,NO-COUNTRY,0
4818,AU,10,SE,3
4828,AU,10,US,1
6431,BB,1,FR,1
6432,BB,1,US,1
9174,BE,14,CA,1
9188,BE,14,DE,1
9202,BE,14,FR,1
9216,BE,14,GB,2
9230,BE,14,IT,1
9244,BE,14,JP,1
9258,BE,14,NO-COUNTRY,0
9272,BE,14,US,3
10704,BM,1,NO-COUNTRY,0
10713,BR,1,US,2
15539,CA,103,CH,1
15642,CA,103,DE,6
15745,CA,103,FR,8
15848,CA,103,GB,3
15951,CA,103,IT,2
16054,CA,103,JP,9
16157,CA,103,NL,5
16260,CA,103,NO-COUNTRY,0
16363,CA,103,US,85
48799,CH,56,DE,2
48855,CH,56,FR,3
48911,CH,56,GB,2
48967,CH,56,JP,8
49023,CH,56,NL,2
49079,CH,56,NO-COUNTRY,0
49135,CH,56,US,27
66218,CS,1,US,1
160173,DE,360,AT,5
160533,DE,360,CH,1
160893,DE,360,DK,3
161253,DE,360,FI,3
161613,DE,360,FR,4
161973,DE,360,GB,4
162333,DE,360,JP,49
162693,DE,360,NL,11
163053,DE,360,NO-COUNTRY,0
163413,DE,360,SE,1
163773,DE,360,US,114
164133,DE,360,ZA,1
305387,DK,6,NO-COUNTRY,0
305393,DK,6,US,1
306151,ES,1,JP,1
306152,ES,1,US,1
306722,FI,2,NO-COUNTRY,0
325563,FR,310,AU,2
325873,FR,310,CA,1
326183,FR,310,CH,3
326493,FR,310,DE,9
326803,FR,310,GB,8
327113,FR,310,IT,3
327423,FR,310,JP,25
327733,FR,310,NL,16
328043,FR,310,NO,4
328353,FR,310,NO-COUNTRY,0
328663,FR,310,SE,3
328973,FR,310,US,156
388322,GB,255,CA,3
388577,GB,255,CH,6
388832,GB,255,DE,22
389087,GB,255,FR,26
389342,GB,255,IT,7
389597,GB,255,JP,20
389852,GB,255,NL,5
390107,GB,255,NO,5
390362,GB,255,NO-COUNTRY,0
390617,GB,255,SE,4
390872,GB,255,US,138
442321,GR,2,US,2
442330,GT,1,NO-COUNTRY,0
442332,HK,1,DE,1
443447,HU,5,NO-COUNTRY,0
443931,IL,5,NO-COUNTRY,0
443936,IL,5,US,4
450870,IT,47,FR,1
450917,IT,47,NO-COUNTRY,0
450964,IT,47,US,23
583472,JP,1074,AU,2
584546,JP,1074,BE,2
585620,JP,1074,CA,23
586694,JP,1074,CH,4
587768,JP,1074,DE,31
588842,JP,1074,FR,48
589916,JP,1074,GB,35
590990,JP,1074,IT,15
592064,JP,1074,NL,11
593138,JP,1074,NO-COUNTRY,0
594212,JP,1074,SE,4
595286,JP,1074,SU,1
596360,JP,1074,US,476
742851,NL,63,CA,1
742914,NL,63,CH,1
742977,NL,63,DE,4
743040,NL,63,FR,11
743103,NL,63,GB,2
743166,NL,63,JP,8
743229,NL,63,NO-COUNTRY,0
743292,NL,63,US,45
749552,NO,7,NO-COUNTRY,0
749559,NO,7,US,2
753732,SE,39,DE,5
753771,SE,39,FR,11
753810,SE,39,IT,2
753849,SE,39,JP,3
753888,SE,39,NO-COUNTRY,0
753927,SE,39,US,18
771037,SU,46,NO-COUNTRY,0
771083,SU,46,US,4
783670,TW,2,GB,1
783672,TW,2,NO-COUNTRY,0
1355039,US,4550,AU,4
1359589,US,4550,BE,6
1364139,US,4550,CA,64
1368689,US,4550,CH,29
1373239,US,4550,DE,193
1377789,US,4550,DK,4
1382339,US,4550,FR,173
1386889,US,4550,GB,159
1391439,US,4550,HU,1
1395989,US,4550,IE,8
1400539,US,4550,IT,69
1405089,US,4550,JP,369
1409639,US,4550,MA,2
1414189,US,4550,NL,43
1418739,US,4550,NO,1
1423289,US,4550,NO-COUNTRY,0
1427839,US,4550,SE,29
1432389,US,4550,SU,3
2982514,YU,8,NO-COUNTRY,0
2982619,ZA,4,NO-COUNTRY,0
2982623,ZA,4,US,3
