,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
9252035,AR,5,NO-COUNTRY,0
9252373,AT,33,NO-COUNTRY,0
9253369,AU,113,NO-COUNTRY,0
9255179,BE,131,NO-COUNTRY,0
9256073,BO,2,NO-COUNTRY,0
9256103,BR,5,NO-COUNTRY,0
9257397,CA,1182,NO-COUNTRY,0
9263717,CH,137,NO-COUNTRY,0
9265644,CL,2,NO-COUNTRY,0
9265741,CN,16,NO-COUNTRY,0
9273040,DE,1544,NO-COUNTRY,0
9290289,DK,56,NO-COUNTRY,0
9291327,EG,2,NO-COUNTRY,0
9291462,ES,39,NO-COUNTRY,0
9292154,FI,457,NO-COUNTRY,0
9295327,FR,1095,NO-COUNTRY,0
9303694,GB,1198,NO-COUNTRY,0
9309579,GR,12,NO-COUNTRY,0
9309641,HK,39,NO-COUNTRY,0
9309892,HR,7,NO-COUNTRY,0
9309944,HU,10,NO-COUNTRY,0
9310094,ID,3,NO-COUNTRY,0
9310131,IE,35,NO-COUNTRY,0
9310476,IL,526,NO-COUNTRY,0
9312173,IN,18,NO-COUNTRY,0
9312372,IS,12,NO-COUNTRY,0
9313151,IT,263,NO-COUNTRY,0
9315497,JM,1,NO-COUNTRY,0
9331071,JP,19355,NO-COUNTRY,0
9401251,KR,1682,NO-COUNTRY,0
9406838,LU,1,NO-COUNTRY,0
9406884,MC,1,NO-COUNTRY,0
9406978,MX,10,NO-COUNTRY,0
9407100,MY,12,NO-COUNTRY,0
9407789,NL,404,NO-COUNTRY,0
9410001,NO,34,NO-COUNTRY,0
9410383,NZ,18,NO-COUNTRY,0
9410581,PH,2,NO-COUNTRY,0
9410667,RO,1,NO-COUNTRY,0
9410858,RU,102,NO-COUNTRY,0
9411323,SA,1,NO-COUNTRY,0
9411718,SE,574,NO-COUNTRY,0
9414086,SG,86,NO-COUNTRY,0
9414379,SI,1,NO-COUNTRY,0
9414404,SU,2,NO-COUNTRY,0
9414432,TH,2,NO-COUNTRY,0
9415106,TW,636,NO-COUNTRY,0
9450186,US,39538,NO-COUNTRY,0
9604466,VE,1,NO-COUNTRY,0
9604552,ZA,16,NO-COUNTRY,0
