,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
2982868,AR,12,NO-COUNTRY,0
2982880,AR,12,US,1
2985074,AT,109,IT,2
2985183,AT,109,NO-COUNTRY,0
2985292,AT,109,US,10
2986520,AU,95,CS,1
2986615,AU,95,FR,1
2986710,AU,95,NO-COUNTRY,0
2986805,AU,95,US,9
2989151,BE,108,FR,2
2989259,BE,108,GB,2
2989367,BE,108,JP,1
2989475,BE,108,NO-COUNTRY,0
2989583,BE,108,US,12
2989763,BG,7,NO-COUNTRY,0
2989771,BM,1,NO-COUNTRY,0
2989787,BR,6,NO-COUNTRY,0
2989798,BS,1,NO-COUNTRY,0
2996281,CA,464,BE,1
2996745,CA,464,DE,4
2997209,CA,464,FR,2
2997673,CA,464,NO-COUNTRY,0
2998137,CA,464,SE,6
2998601,CA,464,US,46
2999065,CA,464,ZA,1
3018684,CH,473,DE,6
3019157,CH,473,DK,1
3019630,CH,473,FI,1
3020103,CH,473,FR,4
3020576,CH,473,JP,12
3021049,CH,473,NL,1
3021522,CH,473,NO-COUNTRY,0
3021995,CH,473,US,20
3022472,CN,4,NO-COUNTRY,0
3022476,CN,4,TW,1
3022483,CO,1,NO-COUNTRY,0
3023043,CS,118,DE,9
3023161,CS,118,GB,2
3023279,CS,118,IT,2
3023397,CS,118,JP,3
3023515,CS,118,NO-COUNTRY,0
3200135,DE,1632,AT,1
3201767,DE,1632,CA,1
3203399,DE,1632,CH,12
3205031,DE,1632,DK,2
3206663,DE,1632,ES,1
3208295,DE,1632,FR,17
3209927,DE,1632,GB,9
3211559,DE,1632,IT,3
3213191,DE,1632,JP,24
3214823,DE,1632,MC,1
3216455,DE,1632,NL,10
3218087,DE,1632,NO-COUNTRY,0
3219719,DE,1632,PH,1
3221351,DE,1632,SE,4
3222983,DE,1632,US,108
3225177,DK,61,BG,1
3225238,DK,61,DE,1
3225299,DK,61,NO-COUNTRY,0
3225360,DK,61,US,4
3225630,ES,38,CS,1
3225668,ES,38,DE,1
3225706,ES,38,NO-COUNTRY,0
3225744,ES,38,US,2
3226179,FI,32,NO-COUNTRY,0
3255546,FR,610,BE,1
3256156,FR,610,CH,6
3256766,FR,610,CS,1
3257376,FR,610,DE,7
3257986,FR,610,GB,6
3258596,FR,610,IL,2
3259206,FR,610,IT,1
3259816,FR,610,JP,11
3260426,FR,610,NO-COUNTRY,0
3261036,FR,610,SE,2
3261646,FR,610,US,40
3307207,GB,781,CH,2
3307988,GB,781,DE,27
3308769,GB,781,DK,2
3309550,GB,781,FR,1
3310331,GB,781,JP,3
3311112,GB,781,NL,4
3311893,GB,781,NO-COUNTRY,0
3312674,GB,781,SE,3
3313455,GB,781,TW,1
3314236,GB,781,US,73
3315028,GR,4,NO-COUNTRY,0
3315047,HK,10,JP,1
3315057,HK,10,NO-COUNTRY,0
3315067,HK,10,US,1
3316261,HU,20,NO-COUNTRY,0
3316282,ID,1,NO-COUNTRY,0
3316314,IE,5,NO-COUNTRY,0
3316759,IL,27,DE,1
3316786,IL,27,NO-COUNTRY,0
3316813,IL,27,US,1
3316890,IN,2,NO-COUNTRY,0
3323658,IT,251,DE,10
3323909,IT,251,ES,1
3324160,IT,251,FR,4
3324411,IT,251,GB,1
3324662,IT,251,JP,8
3324913,IT,251,NL,1
3325164,IT,251,NO-COUNTRY,0
3325415,IT,251,SE,2
3325666,IT,251,US,18
3536779,JP,1886,CA,4
3538665,JP,1886,CH,11
3540551,JP,1886,DE,31
3542437,JP,1886,DK,2
3544323,JP,1886,FR,15
3546209,JP,1886,GB,10
3548095,JP,1886,NL,1
3549981,JP,1886,NO-COUNTRY,0
3551867,JP,1886,SU,5
3553753,JP,1886,US,195
3555639,JP,1886,ZA,5
3557538,KR,1,NO-COUNTRY,0
3557568,LI,5,NO-COUNTRY,0
3557585,LU,8,NO-COUNTRY,0
3557598,MC,2,CA,1
3557600,MC,2,NO-COUNTRY,0
3557602,MC,2,US,1
3557764,MX,27,DK,2
3557791,MX,27,NO-COUNTRY,0
3557820,MY,1,NO-COUNTRY,0
3564366,NL,206,CH,2
3564572,NL,206,DE,1
3564778,NL,206,JP,1
3564984,NL,206,NO-COUNTRY,0
3565190,NL,206,US,11
3565607,NO,33,NO-COUNTRY,0
3565640,NO,33,US,1
3565706,NZ,19,DE,1
3565725,NZ,19,NO-COUNTRY,0
3565744,NZ,19,US,3
3565765,PA,1,NO-COUNTRY,0
3565769,PE,2,NO-COUNTRY,0
3565778,PH,5,NO-COUNTRY,0
3565873,PL,15,NO-COUNTRY,0
3565889,PT,1,NO-COUNTRY,0
3565928,RO,11,NO-COUNTRY,0
3565943,SA,1,JP,1
3573960,SE,337,DE,2
3574297,SE,337,FI,1
3574634,SE,337,FR,1
3574971,SE,337,GB,2
3575308,SE,337,LI,3
3575645,SE,337,NL,1
3575982,SE,337,NO-COUNTRY,0
3576319,SE,337,US,24
3576656,SG,4,NO-COUNTRY,0
3587808,SU,292,CA,14
3588100,SU,292,DE,1
3588392,SU,292,NO-COUNTRY,0
3588684,SU,292,US,11
3588976,SV,2,NO-COUNTRY,0
3588980,TT,1,NO-COUNTRY,0
3589006,TW,12,NO-COUNTRY,0
3589018,TW,12,US,1
4672299,US,15044,AT,2
4687343,US,15044,AU,15
4702387,US,15044,BE,1
