,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
6019573,AR,4,NO-COUNTRY,0
6019678,AT,28,NO-COUNTRY,0
6020090,AU,31,NO-COUNTRY,0
6020525,BE,54,NO-COUNTRY,0
6020766,BG,8,NO-COUNTRY,0
6020807,BR,1,NO-COUNTRY,0
6021210,CA,78,NO-COUNTRY,0
6023055,CH,238,NO-COUNTRY,0
6024300,CS,15,NO-COUNTRY,0
6029071,DE,1100,NO-COUNTRY,0
6036225,DK,21,NO-COUNTRY,0
6036397,ES,11,NO-COUNTRY,0
6036503,FI,16,NO-COUNTRY,0
6037994,FR,362,NO-COUNTRY,0
6041231,GB,427,NO-COUNTRY,0
6043891,HU,173,NO-COUNTRY,0
6044193,IE,2,NO-COUNTRY,0
6044284,IL,33,NO-COUNTRY,0
6044952,IT,222,NO-COUNTRY,0
6053654,JP,1479,NO-COUNTRY,0
6066473,KE,1,NO-COUNTRY,0
6066477,KR,1,NO-COUNTRY,0
6066504,LI,1,NO-COUNTRY,0
6066569,MC,1,NO-COUNTRY,0
6066581,MX,3,NO-COUNTRY,0
6067050,NL,37,NO-COUNTRY,0
6067694,NO,1,NO-COUNTRY,0
6067774,NZ,3,NO-COUNTRY,0
6067834,PE,1,NO-COUNTRY,0
6067879,PL,10,NO-COUNTRY,0
6067940,PT,1,NO-COUNTRY,0
6068183,SE,89,NO-COUNTRY,0
6068960,SG,1,NO-COUNTRY,0
6069421,SU,55,NO-COUNTRY,0
6070148,TW,1,NO-COUNTRY,0
6087874,US,3458,NO-COUNTRY,0
6122747,VE,4,NO-COUNTRY,0
6122808,ZA,2,NO-COUNTRY,0
