,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
5902966,AR,8,NO-COUNTRY,0
5903378,AT,91,NO-COUNTRY,0
5903757,AU,161,NO-COUNTRY,0
5904355,BE,60,NO-COUNTRY,0
5904502,BG,4,NO-COUNTRY,0
5904507,BM,1,NO-COUNTRY,0
5904530,BR,8,NO-COUNTRY,0
5904558,BS,1,NO-COUNTRY,0
5905768,CA,473,NO-COUNTRY,0
5906241,CD,1,NO-COUNTRY,0
5907862,CH,400,NO-COUNTRY,0
5908262,CL,1,NO-COUNTRY,0
5908264,CN,2,NO-COUNTRY,0
5908375,CS,46,NO-COUNTRY,0
5919988,DE,2013,NO-COUNTRY,0
5922164,DK,51,NO-COUNTRY,0
5922221,EG,1,NO-COUNTRY,0
5922277,ES,25,NO-COUNTRY,0
5922478,FI,42,NO-COUNTRY,0
5925782,FR,648,NO-COUNTRY,0
5929759,GB,675,NO-COUNTRY,0
5930436,GR,3,NO-COUNTRY,0
5930439,GT,1,NO-COUNTRY,0
5930463,HK,15,NO-COUNTRY,0
5930478,HT,1,NO-COUNTRY,0
5930951,HU,38,NO-COUNTRY,0
5930989,ID,1,NO-COUNTRY,0
5931002,IE,12,NO-COUNTRY,0
5931179,IL,50,NO-COUNTRY,0
5932555,IT,271,NO-COUNTRY,0
5951539,JP,2647,NO-COUNTRY,0
5954203,KR,6,NO-COUNTRY,0
5954209,LB,1,NO-COUNTRY,0
5954231,LI,6,NO-COUNTRY,0
5954237,LR,1,NO-COUNTRY,0
5954266,LU,11,NO-COUNTRY,0
5954279,MC,4,NO-COUNTRY,0
5954327,MX,14,NO-COUNTRY,0
5954341,MY,1,NO-COUNTRY,0
5954342,NG,2,NO-COUNTRY,0
5955166,NL,238,NO-COUNTRY,0
5955493,NO,49,NO-COUNTRY,0
5955558,NZ,46,NO-COUNTRY,0
5955605,PE,2,NO-COUNTRY,0
5955613,PH,3,NO-COUNTRY,0
5955740,PL,15,NO-COUNTRY,0
5955759,PT,3,NO-COUNTRY,0
5955782,RO,3,NO-COUNTRY,0
5956594,SE,351,NO-COUNTRY,0
5956947,SG,2,NO-COUNTRY,0
5958839,SU,294,NO-COUNTRY,0
5959133,TH,2,NO-COUNTRY,0
5959136,TR,3,NO-COUNTRY,0
5959193,TW,40,NO-COUNTRY,0
6005079,US,14301,NO-COUNTRY,0
6019391,VE,3,NO-COUNTRY,0
6019394,VU,3,NO-COUNTRY,0
6019411,YU,3,NO-COUNTRY,0
6019530,ZA,41,NO-COUNTRY,0
