,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
6927671,AE,1,NO-COUNTRY,0
6927672,AN,1,NO-COUNTRY,0
6927685,AR,16,NO-COUNTRY,0
6928284,AT,168,NO-COUNTRY,0
6929151,AU,225,NO-COUNTRY,0
6929376,BB,1,NO-COUNTRY,0
6929945,BE,168,NO-COUNTRY,0
6930174,BG,11,NO-COUNTRY,0
6930190,BM,5,NO-COUNTRY,0
6930235,BR,20,NO-COUNTRY,0
6930264,BS,1,NO-COUNTRY,0
6932563,CA,896,NO-COUNTRY,0
6935387,CH,427,NO-COUNTRY,0
6935925,CN,15,NO-COUNTRY,0
6935944,CR,2,NO-COUNTRY,0
6936013,CS,26,NO-COUNTRY,0
6952116,DE,2674,NO-COUNTRY,0
6955062,DK,79,NO-COUNTRY,0
6955142,DO,1,NO-COUNTRY,0
6955143,EC,1,NO-COUNTRY,0
6955306,ES,52,NO-COUNTRY,0
6955679,FI,53,NO-COUNTRY,0
6960902,FR,948,NO-COUNTRY,0
6966467,GB,871,NO-COUNTRY,0
6967349,GR,2,NO-COUNTRY,0
6967381,HK,25,NO-COUNTRY,0
6967408,HT,2,NO-COUNTRY,0
6968152,HU,109,NO-COUNTRY,0
6968262,ID,4,NO-COUNTRY,0
6968338,IE,36,NO-COUNTRY,0
6968888,IL,111,NO-COUNTRY,0
6969032,IN,3,NO-COUNTRY,0
6969036,IQ,1,NO-COUNTRY,0
6969037,IR,1,NO-COUNTRY,0
6969041,IS,4,NO-COUNTRY,0
6971040,IT,428,NO-COUNTRY,0
7019452,JP,5937,NO-COUNTRY,0
7025583,KR,41,NO-COUNTRY,0
7025628,KW,6,NO-COUNTRY,0
7025634,LB,1,NO-COUNTRY,0
7025647,LI,4,NO-COUNTRY,0
7025651,LK,1,NO-COUNTRY,0
7025704,LU,7,NO-COUNTRY,0
7025721,MC,1,NO-COUNTRY,0
7025722,MT,2,NO-COUNTRY,0
7025763,MX,16,NO-COUNTRY,0
7025779,MY,2,NO-COUNTRY,0
7027332,NL,281,NO-COUNTRY,0
7027751,NO,64,NO-COUNTRY,0
7027874,NZ,39,NO-COUNTRY,0
7027914,PE,3,NO-COUNTRY,0
7027924,PH,2,NO-COUNTRY,0
7027988,PL,11,NO-COUNTRY,0
7029091,SE,315,NO-COUNTRY,0
7029417,SG,10,NO-COUNTRY,0
7030199,SU,96,NO-COUNTRY,0
7030297,TH,3,NO-COUNTRY,0
7030302,TR,2,NO-COUNTRY,0
7030304,TT,1,NO-COUNTRY,0
7030729,TW,291,NO-COUNTRY,0
7098695,US,19233,NO-COUNTRY,0
7117995,VE,7,NO-COUNTRY,0
7118023,YU,4,NO-COUNTRY,0
7118141,ZA,69,NO-COUNTRY,0
7118210,ZW,2,NO-COUNTRY,0
