,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
8893376,AR,4,NO-COUNTRY,0
8893454,AT,212,NO-COUNTRY,0
8894283,AU,238,NO-COUNTRY,0
8895681,BE,660,NO-COUNTRY,0
8897400,BR,25,NO-COUNTRY,0
8897556,BS,2,NO-COUNTRY,0
8897582,BY,7,NO-COUNTRY,0
8897613,CA,993,NO-COUNTRY,0
8903535,CH,671,NO-COUNTRY,0
8906126,CL,4,NO-COUNTRY,0
8906166,CN,99,NO-COUNTRY,0
8906358,CO,1,NO-COUNTRY,0
8906364,CS,6,NO-COUNTRY,0
8906383,CU,10,NO-COUNTRY,0
8906411,CZ,4,NO-COUNTRY,0
8906439,DE,7274,NO-COUNTRY,0
8929808,DK,125,NO-COUNTRY,0
8930810,ES,132,NO-COUNTRY,0
8931348,FI,226,NO-COUNTRY,0
8932545,FR,1994,NO-COUNTRY,0
8940821,GB,1586,NO-COUNTRY,0
8948131,GR,12,NO-COUNTRY,0
8948161,HK,25,NO-COUNTRY,0
8948411,HR,6,NO-COUNTRY,0
8948438,HU,60,NO-COUNTRY,0
8948718,ID,1,NO-COUNTRY,0
8948723,IE,26,NO-COUNTRY,0
8948894,IL,132,NO-COUNTRY,0
8950539,IN,159,NO-COUNTRY,0
8950861,IT,801,NO-COUNTRY,0
8954181,JP,15674,NO-COUNTRY,0
9059930,KR,910,NO-COUNTRY,0
9065727,LI,6,NO-COUNTRY,0
9065761,LU,20,NO-COUNTRY,0
9065845,MT,1,NO-COUNTRY,0
9065846,MX,25,NO-COUNTRY,0
9065956,MY,11,NO-COUNTRY,0
9066013,NL,621,NO-COUNTRY,0
9068821,NO,51,NO-COUNTRY,0
9069203,NZ,28,NO-COUNTRY,0
9069412,PE,1,NO-COUNTRY,0
9069419,PH,1,NO-COUNTRY,0
9069430,PL,12,NO-COUNTRY,0
9069473,PT,4,NO-COUNTRY,0
9069494,RO,2,NO-COUNTRY,0
9069498,RU,214,NO-COUNTRY,0
9070211,SA,7,NO-COUNTRY,0
9070230,SE,378,NO-COUNTRY,0
9072462,SG,14,NO-COUNTRY,0
9072720,SI,2,NO-COUNTRY,0
9072771,SU,24,NO-COUNTRY,0
9072802,TH,1,NO-COUNTRY,0
9072821,TR,2,NO-COUNTRY,0
9072824,TT,1,NO-COUNTRY,0
9072825,TW,446,NO-COUNTRY,0
9077467,UA,13,NO-COUNTRY,0
9077517,US,28501,NO-COUNTRY,0
9251710,UY,1,NO-COUNTRY,0
9251716,UZ,2,NO-COUNTRY,0
9251718,VE,71,NO-COUNTRY,0
9251803,YU,1,NO-COUNTRY,0
9251805,ZA,52,NO-COUNTRY,0
