,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
7,AR,3,JP,1
10,AR,3,NO-COUNTRY,0
13,AR,3,US,1
908,AT,53,FR,1
961,AT,53,GB,2
1014,AT,53,NL,2
1067,AT,53,NO-COUNTRY,0
1120,AT,53,US,15
4866,AU,37,GB,1
4903,AU,37,IT,1
4940,AU,37,JP,1
4977,AU,37,NO-COUNTRY,0
5014,AU,37,US,8
9298,BE,43,JP,6
9341,BE,43,LU,2
9384,BE,43,NO-COUNTRY,0
9427,BE,43,US,12
10545,BG,17,GB,1
10562,BG,17,NO-COUNTRY,0
10579,BG,17,SU,2
10596,BG,17,US,2
10714,BR,2,NO-COUNTRY,0
16709,CA,215,DE,5
16924,CA,215,FR,8
17139,CA,215,GB,4
17354,CA,215,IL,2
17569,CA,215,IT,2
17784,CA,215,JP,8
17999,CA,215,NO-COUNTRY,0
18214,CA,215,US,73
49676,CH,238,CA,1
49914,CH,238,CS,3
50152,CH,238,DE,5
50390,CH,238,FR,1
50628,CH,238,GB,2
50866,CH,238,JP,13
51104,CH,238,NL,1
51342,CH,238,NO-COUNTRY,0
51580,CH,238,US,50
65460,CN,2,NO-COUNTRY,0
66255,CS,11,NO-COUNTRY,0
169453,DE,1423,AT,2
170876,DE,1423,CA,2
172299,DE,1423,CH,7
173722,DE,1423,CS,1
175145,DE,1423,DK,5
176568,DE,1423,FR,29
177991,DE,1423,GB,26
179414,DE,1423,IL,1
180837,DE,1423,JP,83
182260,DE,1423,LI,1
183683,DE,1423,NL,5
185106,DE,1423,NO,2
186529,DE,1423,NO-COUNTRY,0
187952,DE,1423,NZ,5
189375,DE,1423,SE,5
190798,DE,1423,SU,1
192221,DE,1423,US,366
305435,DK,15,DE,1
305450,DK,15,JP,1
305465,DK,15,NO-COUNTRY,0
305480,DK,15,SE,1
305495,DK,15,US,4
306098,EC,1,NO-COUNTRY,0
306156,ES,10,NO-COUNTRY,0
306166,ES,10,US,3
306727,FI,11,NL,1
306738,FI,11,NO-COUNTRY,0
306749,FI,11,SE,1
306760,FI,11,US,4
330729,FR,569,CA,3
331298,FR,569,CH,7
331867,FR,569,DE,17
332436,FR,569,GB,5
333005,FR,569,IT,2
333574,FR,569,JP,14
334143,FR,569,NL,18
334712,FR,569,NO-COUNTRY,0
335281,FR,569,RO,4
335850,FR,569,SU,10
336419,FR,569,US,145
394284,GB,724,AU,1
395008,GB,724,CA,9
395732,GB,724,CH,5
396456,GB,724,DE,46
397180,GB,724,DK,1
397904,GB,724,FR,20
398628,GB,724,IL,1
399352,GB,724,IT,6
400076,GB,724,JP,31
400800,GB,724,NL,15
401524,GB,724,NO-COUNTRY,0
402248,GB,724,PL,1
402972,GB,724,SE,1
403696,GB,724,SU,4
404420,GB,724,US,219
443480,HU,17,NO-COUNTRY,0
443655,IE,3,NO-COUNTRY,0
443658,IE,3,US,2
443979,IL,16,NO-COUNTRY,0
443995,IL,16,US,6
444306,IN,5,NO-COUNTRY,0
444311,IN,5,US,3
444335,IR,1,NO-COUNTRY,0
451259,IT,94,CA,4
451353,IT,94,DE,5
451447,IT,94,FR,1
451541,IT,94,JP,5
451635,IT,94,NL,1
451729,IT,94,NO-COUNTRY,0
451823,IT,94,US,42
604697,JP,2359,AT,6
607056,JP,2359,BE,5
609415,JP,2359,CA,17
611774,JP,2359,CH,30
614133,JP,2359,DE,100
616492,JP,2359,FR,50
618851,JP,2359,GB,88
621210,JP,2359,IT,15
623569,JP,2359,NL,33
625928,JP,2359,NO-COUNTRY,0
628287,JP,2359,NZ,3
630646,JP,2359,SE,9
633005,JP,2359,SG,1
635364,JP,2359,SU,20
637723,JP,2359,US,781
739724,LB,1,NO-COUNTRY,0
739733,LI,5,NO-COUNTRY,0
739758,LU,3,NO-COUNTRY,0
739799,MM,1,US,1
739887,MX,3,NO-COUNTRY,0
739890,MX,3,US,1
743553,NL,258,DE,13
743811,NL,258,GB,4
744069,NL,258,GH,2
744327,NL,258,IL,3
744585,NL,258,IT,2
744843,NL,258,JP,37
745101,NL,258,NO,1
745359,NL,258,NO-COUNTRY,0
745617,NL,258,SE,1
745875,NL,258,SU,1
746133,NL,258,US,94
749574,NO,14,NO-COUNTRY,0
749588,NO,14,US,2
749938,NZ,1,NO-COUNTRY,0
750193,PL,10,NO-COUNTRY,0
750203,PL,10,US,8
750355,PT,1,NO-COUNTRY,0
754742,SE,174,CH,5
754916,SE,174,DE,6
755090,SE,174,GB,6
755264,SE,174,JP,5
755438,SE,174,KR,1
755612,SE,174,NO-COUNTRY,0
755786,SE,174,SU,2
755960,SE,174,US,45
771384,SU,352,DE,9
771736,SU,352,JP,11
772088,SU,352,MY,3
772440,SU,352,NO-COUNTRY,0
772792,SU,352,US,45
783658,TH,1,NO-COUNTRY,0
783674,TW,1,NO-COUNTRY,0
1515415,US,10360,AT,8
1525775,US,10360,AU,2
1536135,US,10360,BE,13
1546495,US,10360,BG,1
1556855,US,10360,CA,104
1567215,US,10360,CH,58
1577575,US,10360,DE,404
1587935,US,10360,DK,2
1598295,US,10360,ES,3
1608655,US,10360,FI,1
1619015,US,10360,FR,184
1629375,US,10360,GB,225
1639735,US,10360,GH,2
1650095,US,10360,HK,2
1660455,US,10360,HU,4
1670815,US,10360,IL,5
1681175,US,10360,IT,48
1691535,US,10360,JP,642
1701895,US,10360,LI,2
1712255,US,10360,LU,1
1722615,US,10360,MA,3
1732975,US,10360,NL,68
1743335,US,10360,NO,2
1753695,US,10360,NO-COUNTRY,0
1764055,US,10360,NZ,4
1774415,US,10360,PL,2
1784775,US,10360,RO,1
1795135,US,10360,SE,50
1805495,US,10360,SG,4
1815855,US,10360,SU,18
1826215,US,10360,ZA,2
2982522,YU,1,NO-COUNTRY,0
2982630,ZA,5,NO-COUNTRY,0
2982635,ZA,5,SE,2
2982640,ZA,5,US,5
