,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
32,AR,7,JP,1
39,AR,7,NO-COUNTRY,0
3423,AT,95,DE,3
3518,AT,95,FR,4
3613,AT,95,GB,3
3708,AT,95,IL,1
3803,AT,95,NL,2
3898,AT,95,NO-COUNTRY,0
3993,AT,95,SE,1
4088,AT,95,US,37
5843,AU,84,CA,3
5927,AU,84,DE,2
6011,AU,84,FR,3
6095,AU,84,GB,2
6179,AU,84,IL,3
6263,AU,84,NO-COUNTRY,0
6347,AU,84,US,20
10326,BE,50,DE,2
10376,BE,50,NO-COUNTRY,0
10426,BE,50,US,11
10697,BG,7,NO-COUNTRY,0
10723,BR,5,JP,1
10728,BR,5,NO-COUNTRY,0
10733,BR,5,US,1
26283,CA,462,AT,1
26745,CA,462,AU,2
27207,CA,462,BR,1
27669,CA,462,CH,9
28131,CA,462,DE,7
28593,CA,462,DK,4
29055,CA,462,FR,4
29517,CA,462,GB,3
29979,CA,462,JP,5
30441,CA,462,NL,3
30903,CA,462,NO-COUNTRY,0
31365,CA,462,SU,1
31827,CA,462,US,131
57578,CH,463,AU,1
58041,CH,463,BE,2
58504,CH,463,CS,1
58967,CH,463,DE,29
59430,CH,463,DK,12
59893,CH,463,FR,6
60356,CH,463,GB,8
60819,CH,463,HU,3
61282,CH,463,IT,7
61745,CH,463,JP,57
62208,CH,463,LI,2
62671,CH,463,NL,15
63134,CH,463,NO-COUNTRY,0
63597,CH,463,PH,3
64060,CH,463,SE,1
64523,CH,463,SU,2
64986,CH,463,US,74
65455,CL,5,NO-COUNTRY,0
65467,CR,2,NO-COUNTRY,0
66376,CS,156,CH,15
66532,CS,156,DE,12
66688,CS,156,FR,3
66844,CS,156,IT,5
67000,CS,156,JP,10
67156,CS,156,NO-COUNTRY,0
67312,CS,156,SU,4
67468,CS,156,US,30
270619,DE,1726,AT,12
272345,DE,1726,AU,14
274071,DE,1726,CA,17
275797,DE,1726,CH,39
277523,DE,1726,CS,10
279249,DE,1726,DK,29
280975,DE,1726,FR,31
282701,DE,1726,GB,47
284427,DE,1726,IT,12
286153,DE,1726,JP,92
287879,DE,1726,NL,1
289605,DE,1726,NO,2
291331,DE,1726,NO-COUNTRY,0
293057,DE,1726,NZ,1
294783,DE,1726,PH,1
296509,DE,1726,SE,9
298235,DE,1726,SU,5
299961,DE,1726,TW,2
301687,DE,1726,US,282
303413,DE,1726,ZW,1
305852,DK,49,AT,1
305901,DK,49,DE,2
305950,DK,49,JP,3
305999,DK,49,NO-COUNTRY,0
306048,DK,49,US,14
306288,ES,41,CA,1
306329,ES,41,GB,1
306370,ES,41,JP,3
306411,ES,41,NO,1
306452,ES,41,NO-COUNTRY,0
306493,ES,41,US,7
307491,FI,21,NO-COUNTRY,0
307512,FI,21,US,7
348662,FR,652,AT,2
349314,FR,652,BG,2
349966,FR,652,BR,3
350618,FR,652,CA,6
351270,FR,652,CH,4
351922,FR,652,DE,17
352574,FR,652,ES,1
353226,FR,652,GB,8
353878,FR,652,IT,4
354530,FR,652,JP,26
355182,FR,652,NL,5
355834,FR,652,NO-COUNTRY,0
356486,FR,652,SE,4
357138,FR,652,SU,2
357790,FR,652,US,149
424456,GB,940,AT,2
425396,GB,940,AU,3
426336,GB,940,CA,10
427276,GB,940,CH,9
428216,GB,940,CS,5
429156,GB,940,DE,47
430096,GB,940,DK,4
431036,GB,940,ES,1
431976,GB,940,FR,17
432916,GB,940,HU,1
433856,GB,940,IT,4
434796,GB,940,JP,14
435736,GB,940,NL,3
436676,GB,940,NO,2
437616,GB,940,NO-COUNTRY,0
438556,GB,940,PL,2
439496,GB,940,PT,1
440436,GB,940,SE,1
441376,GB,940,US,192
442327,GR,3,NO-COUNTRY,0
442334,HK,7,NO-COUNTRY,0
442341,HK,7,US,3
443647,HU,5,DE,8
443676,IE,7,FR,1
443683,IE,7,GB,1
443690,IE,7,JP,1
443697,IE,7,NO-COUNTRY,0
443704,IE,7,US,1
444167,IL,30,DE,2
444197,IL,30,JP,1
444227,IL,30,NO-COUNTRY,0
444257,IL,30,US,3
444331,IN,2,NO-COUNTRY,0
444338,IR,1,US,1
456477,IT,201,CA,2
456678,IT,201,CH,6
456879,IT,201,CS,1
457080,IT,201,DE,14
457281,IT,201,FR,4
457482,IT,201,GB,4
457683,IT,201,JP,7
457884,IT,201,NL,2
458085,IT,201,NO-COUNTRY,0
458286,IT,201,US,50
458487,IT,201,ZA,1
708691,JP,1824,AU,1
710515,JP,1824,BE,7
712339,JP,1824,CA,6
714163,JP,1824,CH,25
715987,JP,1824,CS,1
717811,JP,1824,DE,70
719635,JP,1824,DK,16
721459,JP,1824,FR,23
723283,JP,1824,GB,27
725107,JP,1824,IT,14
726931,JP,1824,NL,7
728755,JP,1824,NO-COUNTRY,0
730579,JP,1824,PL,3
732403,JP,1824,SE,10
734227,JP,1824,SU,6
736051,JP,1824,TW,3
737875,JP,1824,US,444
739705,KR,9,NO-COUNTRY,0
739714,KR,9,US,2
739725,LB,3,DE,2
739728,LB,3,NO-COUNTRY,0
739744,LI,4,NO-COUNTRY,0
739748,LI,4,US,2
739787,LU,3,NO-COUNTRY,0
739791,MC,4,NL,1
739795,MC,4,NO-COUNTRY,0
740093,MX,24,DE,1
740117,MX,24,NO-COUNTRY,0
740141,MX,24,US,3
740170,NG,1,NO-COUNTRY,0
747255,NL,181,AT,2
747436,NL,181,CA,1
747617,NL,181,CH,14
747798,NL,181,DE,7
747979,NL,181,FR,1
748160,NL,181,GB,4
748341,NL,181,JP,2
748522,NL,181,LU,1
748703,NL,181,NO-COUNTRY,0
748884,NL,181,SE,3
749065,NL,181,SU,3
749246,NL,181,US,22
749737,NO,37,CH,1
749774,NO,37,FR,3
749811,NO,37,NO-COUNTRY,0
749848,NO,37,SE,3
749885,NO,37,US,8
749950,NZ,16,CA,1
749966,NZ,16,GB,2
749982,NZ,16,NO-COUNTRY,0
749998,NZ,16,US,4
750019,PA,2,NO-COUNTRY,0
750023,PE,2,NO-COUNTRY,0
750036,PH,2,NO-COUNTRY,0
750349,PL,4,NO-COUNTRY,0
750433,RO,10,NO-COUNTRY,0
760254,SE,390,BE,1
760644,SE,390,CA,3
761034,SE,390,CH,3
761424,SE,390,DE,15
761814,SE,390,ES,1
762204,SE,390,FR,4
762594,SE,390,GB,2
762984,SE,390,IR,1
763374,SE,390,IT,1
763764,SE,390,JP,10
764154,SE,390,NL,2
764544,SE,390,NO,1
764934,SE,390,NO-COUNTRY,0
765324,SE,390,SU,1
765714,SE,390,US,66
780767,SU,361,CA,6
781128,SU,361,CH,5
781489,SU,361,DE,19
781850,SU,361,FR,8
782211,SU,361,GB,11
782572,SU,361,IT,8
782933,SU,361,NO-COUNTRY,0
783294,SU,361,US,16
