,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
6019585,AR,4,NO-COUNTRY,0
6019900,AT,81,NO-COUNTRY,0
6020243,AU,124,NO-COUNTRY,0
6020699,BE,59,NO-COUNTRY,0
6020792,BG,10,NO-COUNTRY,0
6020802,BM,1,NO-COUNTRY,0
6020827,BR,12,NO-COUNTRY,0
6020840,BS,1,NO-COUNTRY,0
6021896,CA,428,NO-COUNTRY,0
6023842,CH,401,NO-COUNTRY,0
6024243,CI,4,NO-COUNTRY,0
6024247,CL,1,NO-COUNTRY,0
6024253,CR,1,NO-COUNTRY,0
6024380,CS,42,NO-COUNTRY,0
6034413,DE,1774,NO-COUNTRY,0
6036325,DK,49,NO-COUNTRY,0
6036428,ES,18,NO-COUNTRY,0
6036605,FI,39,NO-COUNTRY,0
6039629,FR,553,NO-COUNTRY,0
6043012,GB,598,NO-COUNTRY,0
6043618,GR,2,NO-COUNTRY,0
6043628,HK,14,NO-COUNTRY,0
6043642,HT,3,NO-COUNTRY,0
6044144,HU,44,NO-COUNTRY,0
6044188,ID,2,NO-COUNTRY,0
6044210,IE,10,NO-COUNTRY,0
6044367,IL,48,NO-COUNTRY,0
6045537,IT,248,NO-COUNTRY,0
6064000,JP,2473,NO-COUNTRY,0
6066483,KR,7,NO-COUNTRY,0
6066517,LI,2,NO-COUNTRY,0
6066564,LU,5,NO-COUNTRY,0
6066570,MC,3,NO-COUNTRY,0
6066605,MX,11,NO-COUNTRY,0
6066616,MY,1,NO-COUNTRY,0
6067469,NL,197,NO-COUNTRY,0
6067723,NO,42,NO-COUNTRY,0
6067800,NZ,33,NO-COUNTRY,0
6067835,PE,1,NO-COUNTRY,0
6067848,PH,2,NO-COUNTRY,0
6067850,PK,1,NO-COUNTRY,0
6067917,PL,19,NO-COUNTRY,0
6067943,PT,1,NO-COUNTRY,0
6067959,RO,2,NO-COUNTRY,0
6068707,SE,253,NO-COUNTRY,0
6068961,SG,2,NO-COUNTRY,0
6070020,SU,97,NO-COUNTRY,0
6070181,TW,50,NO-COUNTRY,0
6110886,US,11860,NO-COUNTRY,0
6122755,VE,4,NO-COUNTRY,0
6122778,YU,2,NO-COUNTRY,0
6122843,ZA,31,NO-COUNTRY,0
