,COUNTRY,PATENT,CITING_COUNTRY,PATENT_COUNTRY_NUMBER
8623248,AR,1,NO-COUNTRY,0
8623490,AT,21,NO-COUNTRY,0
8624261,AU,62,NO-COUNTRY,0
8625544,BE,84,NO-COUNTRY,0
8626291,BR,4,NO-COUNTRY,0
8626395,BY,5,NO-COUNTRY,0
8627305,CA,613,NO-COUNTRY,0
8631667,CH,109,NO-COUNTRY,0
8633293,CN,10,NO-COUNTRY,0
8633398,CO,1,NO-COUNTRY,0
8633405,CR,2,NO-COUNTRY,0
8639471,DE,908,NO-COUNTRY,0
8651765,DK,15,NO-COUNTRY,0
8652365,EG,1,NO-COUNTRY,0
8652432,ES,19,NO-COUNTRY,0
8653005,FI,167,NO-COUNTRY,0
8655121,FR,774,NO-COUNTRY,0
8661891,GB,661,NO-COUNTRY,0
8666196,HK,18,NO-COUNTRY,0
8666363,HU,3,NO-COUNTRY,0
8666491,IE,38,NO-COUNTRY,0
8666761,IL,351,NO-COUNTRY,0
8667869,IN,6,NO-COUNTRY,0
8667940,IR,2,NO-COUNTRY,0
8668637,IT,246,NO-COUNTRY,0
8683588,JP,13464,NO-COUNTRY,0
8697052,JP,13464,US,2
8749706,KR,744,NO-COUNTRY,0
8752741,KW,1,NO-COUNTRY,0
8752757,LB,2,NO-COUNTRY,0
8752940,MY,10,NO-COUNTRY,0
8752968,NG,1,NO-COUNTRY,0
8753371,NL,257,NO-COUNTRY,0
8754748,NO,11,NO-COUNTRY,0
8755012,NZ,10,NO-COUNTRY,0
8755226,PT,2,NO-COUNTRY,0
8755414,RU,37,NO-COUNTRY,0
8755634,SA,1,NO-COUNTRY,0
8755887,SE,291,NO-COUNTRY,0
8757354,SG,41,NO-COUNTRY,0
8757915,TW,324,NO-COUNTRY,0
8760541,UA,1,NO-COUNTRY,0
8784545,US,23982,NO-COUNTRY,0
8893173,VE,2,NO-COUNTRY,0
8893191,YU,1,NO-COUNTRY,0
8893233,ZA,11,NO-COUNTRY,0
